cluster_id,cluster_size,rank_in_cluster,representative_score,is_butina_seed,original_index,image_name,tags,smiles,canon_smiles
457,3,2,1.0,False,5093,pics/5093,cns,Cc1cccc(C(C)c2cnc[nH]2)c1C,Cc1cccc(C(C)c2cnc[nH]2)c1C
457,3,3,1.0,True,8023,pics/8023,cns,Cc1cccc([C@H](C)c2cnc[nH]2)c1C,Cc1cccc([C@H](C)c2cnc[nH]2)c1C
458,3,1,1.0,False,3153,pics/3153,gastrointestinal antiinfective,CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(O)C[C@@H](C)C(=O)[C@H](C)[C@@H](O)[C@]1(C)O.O=C(O)[C@H](O)[C@@H](O)[C@H](O[C@@H]1O[C@H](CO)[C@H](O)[C@H](O)[C@H]1O)[C@H](O)CO,CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(O)C[C@@H](C)C(=O)[C@H](C)[C@@H](O)[C@]1(C)O.O=C(O)[C@H](O)[C@@H](O)[C@H](O[C@@H]1O[C@H](CO)[C@H](O)[C@H](O)[C@H]1O)[C@H](O)CO
458,3,2,1.0,False,7583,pics/7583,gastrointestinal antiinfective,CCC1OC(=O)C(C)C(OC2CC(C)(OC)C(O)C(C)O2)C(C)C(OC2OC(C)CC(N(C)C)C2O)C(C)(O)CC(C)C(=O)C(C)C(O)C1(C)O.O=C(O)C(O)C(O)C(OC1OC(CO)C(O)C(O)C1O)C(O)CO,CCC1OC(=O)C(C)C(OC2CC(C)(OC)C(O)C(C)O2)C(C)C(OC2OC(C)CC(N(C)C)C2O)C(C)(O)CC(C)C(=O)C(C)C(O)C1(C)O.O=C(O)C(O)C(O)C(OC1OC(CO)C(O)C(O)C1O)C(O)CO
458,3,3,1.0,True,8014,pics/8014,gastrointestinal antiinfective,CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(O)C[C@@H](C)C(=O)[C@H](C)[C@@H](O)[C@]1(C)O.O=C(O)[C@H](O)[C@@H](O)[C@H](O[C@@H]1O[C@H](CO)[C@@H](O)[C@@H](O)[C@H]1O)[C@H](O)CO,CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(O)C[C@@H](C)C(=O)[C@H](C)[C@@H](O)[C@]1(C)O.O=C(O)[C@H](O)[C@@H](O)[C@H](O[C@@H]1O[C@H](CO)[C@@H](O)[C@@H](O)[C@H]1O)[C@H](O)CO
459,3,1,0.99,False,631,pics/631,urological,CCOc1ccccc1OCCN[C@H](C)Cc1ccc(OC)c(S(N)(=O)=O)c1,CCOc1ccccc1OCCN[C@H](C)Cc1ccc(OC)c(S(N)(=O)=O)c1
459,3,2,0.99,False,1924,pics/1924,urological,CCOc1ccccc1OCCNC(C)Cc1ccc(OC)c(S(N)(=O)=O)c1,CCOc1ccccc1OCCNC(C)Cc1ccc(OC)c(S(N)(=O)=O)c1
459,3,3,0.98,True,7951,pics/7951,urological,CCOc1ccccc1OCCN[C@H](C)Cc1ccc(OC)c(S(N)(=O)=O)c1.[H+],CCOc1ccccc1OCCN[C@H](C)Cc1ccc(OC)c(S(N)(=O)=O)c1.[H+]
460,3,1,0.958333,False,1328,pics/1328,antineoplastic,CN[C@H]1[C@@H](O[C@@H]2/C3=C/C#C[C@H]4O[C@@]4([C@H]4COC(=O)O4)C#CC3=C[C@H]2OC(=O)c2c(O)ccc3c(C)cc(OC)cc23)O[C@H](C)[C@H](O)[C@@H]1O,CN[C@H]1[C@@H](O[C@@H]2/C3=C/C#C[C@H]4O[C@@]4([C@H]4COC(=O)O4)C#CC3=C[C@H]2OC(=O)c2c(O)ccc3c(C)cc(OC)cc23)O[C@H](C)[C@H](O)[C@@H]1O
460,3,2,0.958333,True,7947,pics/7947,antineoplastic,CN[C@H]1[C@@H](O[C@@H]2C3=CC#C[C@H]4O[C@@]4(C4COC(=O)O4)C#CC3=C[C@H]2OC(=O)c2c(O)ccc3c(C)cc(OC)cc23)O[C@H](C)[C@H](O)[C@@H]1O,CN[C@H]1[C@@H](O[C@@H]2C3=CC#C[C@H]4O[C@@]4(C4COC(=O)O4)C#CC3=C[C@H]2OC(=O)c2c(O)ccc3c(C)cc(OC)cc23)O[C@H](C)[C@H](O)[C@@H]1O
460,3,3,0.916667,False,6577,pics/6577,antineoplastic,CN[C@@H]1[C@@H](OC2/C3=C/C#C[C@H]4O[C@@]4([C@@H]4COC(=O)O4)C#CC3=C[C@H]2OC(=O)c2c(C)ccc3c(C)cc(OC)cc23)O[C@H](C)[C@H](O)[C@@H]1O,CN[C@@H]1[C@@H](OC2/C3=C/C#C[C@H]4O[C@@]4([C@@H]4COC(=O)O4)C#CC3=C[C@H]2OC(=O)c2c(C)ccc3c(C)cc(OC)cc23)O[C@H](C)[C@H](O)[C@@H]1O
461,3,1,1.0,False,1073,pics/1073,gastrointestinal,C[C@H](CCC(=O)O)[C@H]1CC[C@H]2[C@@H]3C(=O)C[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3CC[C@@]21C,C[C@H](CCC(=O)O)[C@H]1CC[C@H]2[C@@H]3C(=O)C[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3CC[C@]12C
461,3,2,1.0,False,7891,pics/7891,gastrointestinal,CC(CCC(=O)O)C1CCC2C3C(=O)CC4CC(O)CCC4(C)C3CCC12C,CC(CCC(=O)O)C1CCC2C3C(=O)CC4CC(O)CCC4(C)C3CCC12C
461,3,3,1.0,True,7939,pics/7939,gastrointestinal,C[C@@H](CCC(=O)O)C1CC[C@H]2[C@@H]3C(=O)C[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,C[C@@H](CCC(=O)O)C1CC[C@H]2[C@@H]3C(=O)C[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3CC[C@]12C
462,3,1,0.895968,False,4270,pics/4270,cns,OC(CCN1CCCCC1)(c1ccccc1)C1CC2C=CC1C2,OC(CCN1CCCCC1)(c1ccccc1)C1CC2C=CC1C2
462,3,2,0.887805,True,7926,pics/7926,cns,OC(CCN1CCCCC1)(c1ccccc1)C1CC2C=CC1C2.[H+],OC(CCN1CCCCC1)(c1ccccc1)C1CC2C=CC1C2.[H+]
462,3,3,0.808163,False,3856,pics/3856,cns,CC(O)C(=O)O.OC(CCN1CCCCC1)(c1ccccc1)C1CC2C=CC1C2,CC(O)C(=O)O.OC(CCN1CCCCC1)(c1ccccc1)C1CC2C=CC1C2
463,3,1,1.0,False,3642,pics/3642,antineoplastic,COC1C(OC(=O)C=Cc2ccc(OCCN(C)C)cc2)CCC2(CO2)C1C1(C)OC1CC=C(C)C,COC1C(OC(=O)C=Cc2ccc(OCCN(C)C)cc2)CCC2(CO2)C1C1(C)OC1CC=C(C)C
463,3,2,1.0,False,5295,pics/5295,antineoplastic,CO[C@H]1[C@H]([C@@]2(C)O[C@@H]2CC=C(C)C)[C@]2(CC[C@H]1OC(=O)/C=C/c1ccc(OCCN(C)C)cc1)CO2.CO[C@H]1[C@H]([C@@]2(C)O[C@@H]2CC=C(C)C)[C@]2(CC[C@H]1OC(=O)/C=C/c1ccc(OCCN(C)C)cc1)CO2,CO[C@@H]1[C@H](OC(=O)/C=C/c2ccc(OCCN(C)C)cc2)CC[C@]2(CO2)[C@H]1[C@@]1(C)O[C@@H]1CC=C(C)C.CO[C@@H]1[C@H](OC(=O)/C=C/c2ccc(OCCN(C)C)cc2)CC[C@]2(CO2)[C@H]1[C@@]1(C)O[C@@H]1CC=C(C)C
463,3,3,1.0,True,7915,pics/7915,antineoplastic,CO[C@H]1[C@H]([C@@]2(C)O[C@@H]2CC=C(C)C)[C@]2(CC[C@H]1OC(=O)/C=C/c1ccc(OCCN(C)C)cc1)CO2,CO[C@@H]1[C@H](OC(=O)/C=C/c2ccc(OCCN(C)C)cc2)CC[C@]2(CO2)[C@H]1[C@@]1(C)O[C@@H]1CC=C(C)C
464,3,1,1.0,False,2406,pics/2406,antiinfective,CN(C)[C@@H]1C(=O)C(C(N)=O)=C(O)[C@@]2(O)C(=O)C3=C(O)c4c(O)cccc4C(C)(O)[C@H]3C[C@@H]12,CN(C)[C@@H]1C(=O)C(C(N)=O)=C(O)[C@@]2(O)C(=O)C3=C(O)c4c(O)cccc4C(C)(O)[C@H]3C[C@@H]12
464,3,2,1.0,False,3653,pics/3653,antiinfective,CN(C)[C@H]1C(=O)C(C(N)=O)=C(O)[C@@]2(O)C(=O)C3=C(O)c4c(O)cccc4[C@@](C)(O)[C@H]3C[C@@H]12,CN(C)[C@H]1C(=O)C(C(N)=O)=C(O)[C@@]2(O)C(=O)C3=C(O)c4c(O)cccc4[C@@](C)(O)[C@H]3C[C@@H]12
464,3,3,1.0,True,7909,pics/7909,antiinfective,CN(C)[C@@H]1C(=O)C(C(N)=O)=C(O)[C@@]2(O)C(=O)C3=C(O)c4c(O)cccc4[C@@](C)(O)[C@H]3C[C@@H]12,CN(C)[C@@H]1C(=O)C(C(N)=O)=C(O)[C@@]2(O)C(=O)C3=C(O)c4c(O)cccc4[C@@](C)(O)[C@H]3C[C@@H]12
465,3,1,1.0,False,2023,pics/2023,antineoplastic,COc1ccc(C[C@H]2NC(=O)/C=C/C[C@@H]([C@H](C)[C@@H]3O[C@@H]3c3ccccc3)OC(=O)[C@H](CC(C)C)OC(=O)C(C)(C)CNC2=O)cc1Cl,COc1ccc(C[C@H]2NC(=O)/C=C/C[C@@H]([C@H](C)[C@@H]3O[C@@H]3c3ccccc3)OC(=O)[C@H](CC(C)C)OC(=O)C(C)(C)CNC2=O)cc1Cl
465,3,2,1.0,False,6347,pics/6347,antineoplastic,COc1ccc(C[C@H]2NC(=O)/C=C/C[C@@H]([C@H](C)[C@H]3O[C@@H]3c3ccccc3)OC(=O)[C@H](CC(C)C)OC(=O)C(C)(C)CNC2=O)cc1Cl,COc1ccc(C[C@H]2NC(=O)/C=C/C[C@@H]([C@H](C)[C@H]3O[C@@H]3c3ccccc3)OC(=O)[C@H](CC(C)C)OC(=O)C(C)(C)CNC2=O)cc1Cl
465,3,3,1.0,True,7904,pics/7904,antineoplastic,COc1ccc(C[C@H]2NC(=O)/C=C/CC([C@H](C)[C@H]3O[C@@H]3c3ccccc3)OC(=O)[C@H](CC(C)C)OC(=O)C(C)(C)CNC2=O)cc1Cl,COc1ccc(C[C@H]2NC(=O)/C=C/CC([C@H](C)[C@H]3O[C@@H]3c3ccccc3)OC(=O)[C@H](CC(C)C)OC(=O)C(C)(C)CNC2=O)cc1Cl
466,3,1,1.0,False,469,pics/469,dermatologic,CC(=O)N1CC(O)C[C@H]1C(=O)O,CC(=O)N1CC(O)C[C@H]1C(=O)O
466,3,2,1.0,False,5701,pics/5701,dermatologic,CC(=O)N1C[C@H](O)C[C@H]1C(=O)O,CC(=O)N1C[C@H](O)C[C@H]1C(=O)O
466,3,3,1.0,True,7898,pics/7898,dermatologic,CC(=O)N1C[C@@H](O)C[C@H]1C(=O)O,CC(=O)N1C[C@@H](O)C[C@H]1C(=O)O
467,3,1,1.0,False,836,pics/836,gastrointestinal antiinflammatory,O=C([O-])CCNC(=O)c1ccc(N/N=C2\C=CC(=O)C(C(=O)[O-])=C2)cc1,O=C([O-])CCNC(=O)c1ccc(N/N=C2\C=CC(=O)C(C(=O)[O-])=C2)cc1
467,3,2,1.0,False,5237,pics/5237,gastrointestinal antiinflammatory,O=C([O-])CCNC(=O)c1ccc(NN=C2C=CC(=O)C(C(=O)[O-])=C2)cc1,O=C([O-])CCNC(=O)c1ccc(NN=C2C=CC(=O)C(C(=O)[O-])=C2)cc1
467,3,3,1.0,True,7871,pics/7871,gastrointestinal antiinflammatory,O=C([O-])CCNC(=O)c1ccc(N/N=C2/C=CC(=O)C(C(=O)[O-])=C2)cc1,O=C([O-])CCNC(=O)c1ccc(N/N=C2/C=CC(=O)C(C(=O)[O-])=C2)cc1
468,3,1,1.0,False,2348,pics/2348,antineoplastic,CC(O)C(=O)NC(C)C(=O)NC(CCC(=O)NC(CCCC(N)C(=O)O)C(=O)NCC(=O)O)C(=O)O,CC(O)C(=O)NC(C)C(=O)NC(CCC(=O)NC(CCCC(N)C(=O)O)C(=O)NCC(=O)O)C(=O)O
468,3,2,1.0,False,3613,pics/3613,antineoplastic,C[C@H](NC(=O)[C@@H](C)O)C(=O)N[C@H](CCC(=O)N[C@@H](CCC[C@@H](N)C(=O)O)C(=O)NCC(=O)O)C(=O)O,C[C@H](NC(=O)[C@@H](C)O)C(=O)N[C@H](CCC(=O)N[C@@H](CCC[C@@H](N)C(=O)O)C(=O)NCC(=O)O)C(=O)O
468,3,3,1.0,True,7847,pics/7847,antineoplastic,C[C@H](NC(=O)[C@@H](C)O)C(=O)NC(CCC(=O)N[C@H](CCC[C@@H](N)C(=O)O)C(=O)NCC(=O)O)C(=O)O,C[C@H](NC(=O)[C@@H](C)O)C(=O)NC(CCC(=O)N[C@H](CCC[C@@H](N)C(=O)O)C(=O)NCC(=O)O)C(=O)O
469,3,1,1.0,False,1656,pics/1656,antineoplastic,C[Se]C[C@H](N)C(=O)O,C[Se]C[C@H](N)C(=O)O
469,3,2,1.0,False,7188,pics/7188,antineoplastic,C[Se]CC(N)C(=O)O,C[Se]CC(N)C(=O)O
469,3,3,1.0,True,7839,pics/7839,antineoplastic,C[Se]C[C@@H](N)C(=O)O,C[Se]C[C@@H](N)C(=O)O
470,3,1,1.0,False,7267,pics/7267,cns,CC[C@@H](OC(C)=O)C(C[C@@H](C)N(C)C)(c1ccccc1)c1ccccc1,CC[C@@H](OC(C)=O)C(C[C@@H](C)N(C)C)(c1ccccc1)c1ccccc1
470,3,2,1.0,False,7629,pics/7629,cns,CC[C@H](OC(C)=O)C(C[C@H](C)N(C)C)(c1ccccc1)c1ccccc1,CC[C@H](OC(C)=O)C(C[C@H](C)N(C)C)(c1ccccc1)c1ccccc1
470,3,3,1.0,True,7829,pics/7829,cns,CCC(OC(C)=O)C(CC(C)N(C)C)(c1ccccc1)c1ccccc1,CCC(OC(C)=O)C(CC(C)N(C)C)(c1ccccc1)c1ccccc1
471,3,1,1.0,False,975,pics/975,antineoplastic cardio,COC(=O)C1=C(C)NC(C)=C(C(=O)OCCCN2CCC(c3ccccc3)(c3ccccc3)CC2)[C@@H]1c1cccc([N+](=O)[O-])c1,COC(=O)C1=C(C)NC(C)=C(C(=O)OCCCN2CCC(c3ccccc3)(c3ccccc3)CC2)[C@@H]1c1cccc([N+](=O)[O-])c1
471,3,2,1.0,False,5852,pics/5852,antineoplastic cardio,COC(=O)C1=C(C)NC(C)=C(C(=O)OCCCN2CCC(c3ccccc3)(c3ccccc3)CC2)C1c1cccc([N+](=O)[O-])c1,COC(=O)C1=C(C)NC(C)=C(C(=O)OCCCN2CCC(c3ccccc3)(c3ccccc3)CC2)C1c1cccc([N+](=O)[O-])c1
471,3,3,1.0,True,7812,pics/7812,antineoplastic cardio,COC(=O)C1=C(C)NC(C)=C(C(=O)OCCCN2CCC(c3ccccc3)(c3ccccc3)CC2)[C@H]1c1cccc([N+](=O)[O-])c1,COC(=O)C1=C(C)NC(C)=C(C(=O)OCCCN2CCC(c3ccccc3)(c3ccccc3)CC2)[C@H]1c1cccc([N+](=O)[O-])c1
472,3,1,0.904762,False,76,pics/76,antiinflammatory,O=C(O)Cc1cn(-c2ccccc2)nc1-c1ccc(Cl)cc1.O=C(O)Cc1cn(-c2ccccc2)nc1-c1ccc(Cl)cc1,O=C(O)Cc1cn(-c2ccccc2)nc1-c1ccc(Cl)cc1.O=C(O)Cc1cn(-c2ccccc2)nc1-c1ccc(Cl)cc1
472,3,2,0.904762,True,7806,pics/7806,antiinflammatory,O=C(O)Cc1cn(-c2ccccc2)nc1-c1ccc(Cl)cc1,O=C(O)Cc1cn(-c2ccccc2)nc1-c1ccc(Cl)cc1
472,3,3,0.809524,False,4983,pics/4983,antiinflammatory,O=C([O-])Cc1cn(-c2ccccc2)nc1-c1ccc(Cl)cc1.O=C([O-])Cc1cn(-c2ccccc2)nc1-c1ccc(Cl)cc1,O=C([O-])Cc1cn(-c2ccccc2)nc1-c1ccc(Cl)cc1.O=C([O-])Cc1cn(-c2ccccc2)nc1-c1ccc(Cl)cc1
473,3,1,1.0,False,5233,pics/5233,antiinfective,CCCCC[C@H](CC(=O)NO)C(=O)N[C@H](C(=O)N1CCC[C@H]1CO)C(C)C,CCCCC[C@H](CC(=O)NO)C(=O)N[C@H](C(=O)N1CCC[C@H]1CO)C(C)C
473,3,2,1.0,False,6819,pics/6819,antiinfective,CCCCC[C@@H](CC(=O)NO)C(=O)N[C@H](C(=O)N1CCC[C@H]1CO)C(C)C,CCCCC[C@@H](CC(=O)NO)C(=O)N[C@H](C(=O)N1CCC[C@H]1CO)C(C)C
473,3,3,1.0,True,7788,pics/7788,antiinfective,CCCCCC(CC(=O)NO)C(=O)NC(C(=O)N1CCCC1CO)C(C)C,CCCCCC(CC(=O)NO)C(=O)NC(C(=O)N1CCCC1CO)C(C)C
474,3,1,1.0,False,4423,pics/4423,antiinfective,NC(=NCCCCCCN=C(N)/N=C(\N)Nc1ccc(Cl)cc1)/N=C(/N)Nc1ccc(Cl)cc1,NC(=NCCCCCCN=C(N)/N=C(\N)Nc1ccc(Cl)cc1)/N=C(/N)Nc1ccc(Cl)cc1
474,3,2,1.0,False,5609,pics/5609,antiinfective,NC(=NCCCCCCN=C(N)/N=C(\N)Nc1ccc(Cl)cc1)/N=C(\N)Nc1ccc(Cl)cc1,NC(=NCCCCCCN=C(N)/N=C(\N)Nc1ccc(Cl)cc1)/N=C(\N)Nc1ccc(Cl)cc1
474,3,3,1.0,True,7778,pics/7778,antiinfective,NC(=NCCCCCCN=C(N)N=C(N)Nc1ccc(Cl)cc1)N=C(N)Nc1ccc(Cl)cc1,NC(=NCCCCCCN=C(N)N=C(N)Nc1ccc(Cl)cc1)N=C(N)Nc1ccc(Cl)cc1
475,3,1,1.0,False,3985,pics/3985,cns,CNc1cc(OC)c(C(=O)N[C@@H]2CCN(Cc3ccccc3)[C@@H]2C)cc1Cl,CNc1cc(OC)c(C(=O)N[C@@H]2CCN(Cc3ccccc3)[C@@H]2C)cc1Cl
475,3,2,1.0,False,6403,pics/6403,cns,CNc1cc(OC)c(C(=O)NC2CCN(Cc3ccccc3)C2C)cc1Cl,CNc1cc(OC)c(C(=O)NC2CCN(Cc3ccccc3)C2C)cc1Cl
475,3,3,1.0,True,7774,pics/7774,cns,CNc1cc(OC)c(C(=O)N[C@H]2CCN(Cc3ccccc3)[C@H]2C)cc1Cl,CNc1cc(OC)c(C(=O)N[C@H]2CCN(Cc3ccccc3)[C@H]2C)cc1Cl
476,3,1,1.0,False,63,pics/63,dermatologic antiinfective antineoplastic,COc1c(O)c2c(=O)cc(OC)c3c4c(OC)cc(=O)c5c(O)c(OC)c6c(c(c1C[C@](C)(O)[C@@H]6C(C)=O)c23)c54,COc1c(O)c2c(=O)cc(OC)c3c4c(OC)cc(=O)c5c(O)c(OC)c6c(c(c1C[C@](C)(O)[C@@H]6C(C)=O)c23)c54
476,3,2,1.0,False,2484,pics/2484,dermatologic antiinfective antineoplastic,COc1c(O)c2c(=O)cc(OC)c3c4c(OC)cc(=O)c5c(O)c(OC)c6c(c(c1CC(C)(O)C6C(C)=O)c23)c54,COc1c(O)c2c(=O)cc(OC)c3c4c(OC)cc(=O)c5c(O)c(OC)c6c(c(c1CC(C)(O)C6C(C)=O)c23)c54
476,3,3,1.0,True,7764,pics/7764,dermatologic antiinfective antineoplastic,COc1c(O)c2c(=O)cc(OC)c3c4c(OC)cc(=O)c5c(O)c(OC)c6c(c(c1C[C@@](C)(O)[C@H]6C(C)=O)c23)c54,COc1c(O)c2c(=O)cc(OC)c3c4c(OC)cc(=O)c5c(O)c(OC)c6c(c(c1C[C@@](C)(O)[C@H]6C(C)=O)c23)c54
477,3,1,1.0,False,7243,pics/7243,antineoplastic,C=CCS(=O)C[C@H](N)C(=O)O,C=CCS(=O)C[C@H](N)C(=O)O
477,3,2,1.0,False,7420,pics/7420,antineoplastic,C=CCS(=O)CC(N)C(=O)O,C=CCS(=O)CC(N)C(=O)O
477,3,3,1.0,True,7746,pics/7746,antineoplastic,C=CC[S@](=O)C[C@H](N)C(=O)O,C=CC[S@](=O)C[C@H](N)C(=O)O
478,3,1,1.0,False,1761,pics/1761,gastrointestinal antiinflammatory,O=C(O)C1=C/C(=N/Nc2ccc([O-])c(C(=O)[O-])c2)C=CC1=O,O=C(O)C1=C/C(=N/Nc2ccc([O-])c(C(=O)[O-])c2)C=CC1=O
478,3,2,1.0,False,2343,pics/2343,gastrointestinal antiinflammatory,O=C(O)C1=C/C(=N\Nc2ccc([O-])c(C(=O)[O-])c2)C=CC1=O,O=C(O)C1=C/C(=N\Nc2ccc([O-])c(C(=O)[O-])c2)C=CC1=O
478,3,3,1.0,True,7723,pics/7723,gastrointestinal antiinflammatory,O=C(O)C1=CC(=NNc2ccc([O-])c(C(=O)[O-])c2)C=CC1=O,O=C(O)C1=CC(=NNc2ccc([O-])c(C(=O)[O-])c2)C=CC1=O
479,3,1,0.820573,True,7700,pics/7700,gastrointestinal,CCCCC(C)(C)[C@H](O)/C=C/[C@H]1[C@H](O)CC(=O)[C@@H]1C/C=C\CCCC(=O)O,CCCCC(C)(C)[C@H](O)/C=C/[C@H]1[C@H](O)CC(=O)[C@@H]1C/C=C\CCCC(=O)O
479,3,2,0.762999,False,2009,pics/2009,gastrointestinal,CCCCC(C)(C)[C@H](O)/C=C/[C@H]1[C@H](C)CC(=O)[C@@H]1C/C=C\CCCC(=O)O,CCCCC(C)(C)[C@H](O)/C=C/[C@H]1[C@H](C)CC(=O)[C@@H]1C/C=C\CCCC(=O)O
479,3,3,0.755986,False,5839,pics/5839,reproductivecontrol,C=C1C[C@@H](O)[C@H](/C=C/[C@@H](O)C(C)(C)CCCC)[C@H]1C/C=C\CCCC(=O)O,C=C1C[C@@H](O)[C@H](/C=C/[C@@H](O)C(C)(C)CCCC)[C@H]1C/C=C\CCCC(=O)O
480,3,1,1.0,False,6249,pics/6249,cns,CCC(=O)N(c1ccccc1)C1(C(=O)OC)CCN(CCc2ccccc2)CC1C,CCC(=O)N(c1ccccc1)C1(C(=O)OC)CCN(CCc2ccccc2)CC1C
480,3,2,1.0,False,7558,pics/7558,cns,CCC(=O)N(c1ccccc1)[C@@]1(C(=O)OC)CCN(CCc2ccccc2)C[C@H]1C,CCC(=O)N(c1ccccc1)[C@@]1(C(=O)OC)CCN(CCc2ccccc2)C[C@H]1C
480,3,3,1.0,True,7670,pics/7670,cns,CCC(=O)N(c1ccccc1)[C@]1(C(=O)OC)CCN(CCc2ccccc2)C[C@@H]1C,CCC(=O)N(c1ccccc1)[C@]1(C(=O)OC)CCN(CCc2ccccc2)C[C@@H]1C
481,3,1,0.935484,False,62,pics/62,antiinfective,CN(C)c1ccc(C(=C2C=CC(=[N+](C)C)C=C2)c2ccccc2)cc1,CN(C)c1ccc(C(=C2C=CC(=[N+](C)C)C=C2)c2ccccc2)cc1
481,3,2,0.935484,True,7667,pics/7667,antiinfective,CN(C)c1ccc(C(=C2C=CC(=[N+](C)C)C=C2)c2ccccc2)cc1.CN(C)c1ccc(C(=C2C=CC(=[N+](C)C)C=C2)c2ccccc2)cc1,CN(C)c1ccc(C(=C2C=CC(=[N+](C)C)C=C2)c2ccccc2)cc1.CN(C)c1ccc(C(=C2C=CC(=[N+](C)C)C=C2)c2ccccc2)cc1
481,3,3,0.870968,False,4474,pics/4474,antiinfective,CN(C)c1ccc(C(=C2C=CC(=[N+](C)C)C=C2)c2ccc(N(C)C)cc2)cc1,CN(C)c1ccc(C(=C2C=CC(=[N+](C)C)C=C2)c2ccc(N(C)C)cc2)cc1
482,3,1,0.845097,True,7657,pics/7657,antiinfective,Cc1onc(-c2ccccc2)c1C(=O)N[C@@H]1C(=O)N2[C@@H](C(=O)O)C(C)(C)S[C@H]12,Cc1onc(-c2ccccc2)c1C(=O)N[C@@H]1C(=O)N2[C@@H]1SC(C)(C)[C@@H]2C(=O)O
482,3,2,0.793353,False,7381,pics/7381,antiinfective,Cc1onc(-c2ccccc2)c1C(=O)N[C@@H]1C(=O)N2[C@@H](C(=O)[O-])C(C)(C)S[C@H]12,Cc1onc(-c2ccccc2)c1C(=O)N[C@@H]1C(=O)N2[C@@H]1SC(C)(C)[C@@H]2C(=O)[O-]
482,3,3,0.776381,False,4971,pics/4971,antiinfective,CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](N)c3ccccc3)C(=O)N2[C@H]1C(=O)O.Cc1onc(-c2ccccc2)c1C(=O)N[C@@H]1C(=O)N2[C@@H](C(=O)O)C(C)(C)S[C@H]12,CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](N)c3ccccc3)C(=O)N2[C@H]1C(=O)O.Cc1onc(-c2ccccc2)c1C(=O)N[C@@H]1C(=O)N2[C@@H]1SC(C)(C)[C@@H]2C(=O)O
483,3,1,0.914062,False,6015,pics/6015,antineoplastic,Oc1ccc2c3c1O[C@H]1c4[nH]c5ccccc5c4C[C@@]4(O)C(C2)N(CC2CC2)CC[C@]314,Oc1ccc2c3c1O[C@H]1c4[nH]c5ccccc5c4C[C@@]4(O)C(C2)N(CC2CC2)CC[C@]314
483,3,2,0.914062,True,7643,pics/7643,cns,Oc1ccc2c3c1O[C@H]1c4[nH]c5ccccc5c4C[C@@]4(O)[C@@H](C2)N(CC2CC2)CC[C@]314,Oc1ccc2c3c1O[C@H]1c4[nH]c5ccccc5c4C[C@@]4(O)[C@@H](C2)N(CC2CC2)CC[C@]314
483,3,3,0.828125,False,4587,pics/4587,cns,Oc1ccc2c3c1O[C@H]1c4[nH]c5c(c4C[C@@]4(O)[C@@H](C2)N(CC2CC2)CC[C@]314)C[C@@]1(O)[C@H]2Cc3ccc(O)c4c3[C@@]1(CCN2CC1CC1)[C@H]5O4,Oc1ccc2c3c1O[C@H]1c4[nH]c5c(c4C[C@@]4(O)[C@@H](C2)N(CC2CC2)CC[C@]314)C[C@@]1(O)[C@H]2Cc3ccc(O)c4c3[C@@]1(CCN2CC1CC1)[C@H]5O4
484,3,1,1.0,False,1574,pics/1574,hematologic,CN1CC(O)C2=C/C(=N/NC(N)=O)C(=O)C=C21,CN1CC(O)C2=C/C(=N/NC(N)=O)C(=O)C=C21
484,3,2,1.0,False,2698,pics/2698,hematologic,CN1CC(O)C2=CC(=NNC(N)=O)C(=O)C=C21,CN1CC(O)C2=CC(=NNC(N)=O)C(=O)C=C21
484,3,3,1.0,True,7630,pics/7630,hematologic,CN1CC(O)C2=C/C(=N\NC(N)=O)C(=O)C=C21,CN1CC(O)C2=C/C(=N\NC(N)=O)C(=O)C=C21
485,3,1,0.918367,False,6782,pics/6782,antineoplastic,NCCCNCCCCNC(=O)C(O)NC(=O)CC(O)CCCCN=C(N)N,NCCCNCCCCNC(=O)C(O)NC(=O)CC(O)CCCCN=C(N)N
